0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0.24,0.24,0.35,0.28,0.33,0.28,0.35,0.39,0.0,0.0,0.33,0.3,0.35,0.39,0.37,0.41,0.35,0.28,0.48,0.3,0.0,0.0,0.48,0.3,0.41,0.3,0.0,0.0,0.37,0.28,3.0
0.24,0.24,0.35,0.28,0.33,0.28,0.35,0.37,0.0,0.0,0.33,0.3,0.35,0.39,0.37,0.41,0.0,0.0,0.39,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.33,3.0
0.24,0.24,0.35,0.28,0.33,0.28,0.35,0.37,0.0,0.0,0.33,0.3,0.35,0.39,0.37,0.41,0.35,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.3,3.0
0.24,0.24,0.35,0.28,0.33,0.28,0.35,0.37,0.0,0.0,0.33,0.3,0.35,0.39,0.37,0.41,0.35,0.28,0.39,0.33,0.0,0.0,0.0,0.0,0.39,0.3,0.0,0.0,0.39,0.33,3.0
0.24,0.24,0.35,0.28,0.35,0.28,0.35,0.39,0.0,0.0,0.33,0.3,0.35,0.39,0.37,0.41,0.35,0.28,0.0,0.0,0.0,0.0,0.33,0.28,0.41,0.33,0.0,0.0,0.3,0.28,3.0
0.24,0.24,0.35,0.28,0.33,0.28,0.0,0.0,0.0,0.0,0.33,0.3,0.35,0.39,0.37,0.41,0.33,0.28,0.39,0.33,0.0,0.0,0.33,0.28,0.41,0.33,0.0,0.0,0.3,0.28,3.0
0.24,0.24,0.35,0.28,0.33,0.28,0.35,0.37,0.0,0.0,0.33,0.3,0.35,0.39,0.37,0.41,0.35,0.26,0.0,0.0,0.0,0.0,0.33,0.28,0.41,0.3,0.0,0.0,0.39,0.33,3.0
0.24,0.24,0.35,0.28,0.35,0.28,0.35,0.39,0.0,0.0,0.33,0.3,0.35,0.39,0.37,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.33,3.0
0.24,0.24,0.35,0.28,0.35,0.28,0.35,0.39,0.0,0.0,0.33,0.3,0.35,0.39,0.37,0.43,0.35,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.41,0.39,0.33,3.0
0.24,0.24,0.35,0.28,0.33,0.3,0.41,0.24,0.46,0.28,0.33,0.3,0.35,0.39,0.37,0.41,0.35,0.26,0.0,0.0,0.0,0.0,0.3,0.26,0.41,0.33,0.0,0.0,0.3,0.26,3.0
0.24,0.24,0.35,0.28,0.35,0.28,0.48,0.28,0.43,0.26,0.33,0.3,0.35,0.39,0.37,0.41,0.35,0.26,0.48,0.28,0.0,0.0,0.33,0.28,0.0,0.0,0.0,0.0,0.3,0.28,3.0
0.24,0.24,0.35,0.28,0.33,0.28,0.35,0.39,0.37,0.41,0.35,0.3,0.35,0.39,0.37,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.26,3.0
0.24,0.24,0.35,0.28,0.35,0.28,0.35,0.39,0.37,0.41,0.33,0.3,0.35,0.39,0.37,0.41,0.35,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.33,0.0,0.0,0.39,0.33,3.0
0.24,0.24,0.35,0.28,0.33,0.28,0.35,0.37,0.0,0.0,0.33,0.3,0.35,0.39,0.37,0.41,0.33,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.33,3.0
0.24,0.24,0.35,0.28,0.33,0.28,0.35,0.39,0.37,0.41,0.33,0.3,0.35,0.39,0.37,0.41,0.0,0.0,0.48,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.33,3.0
0.24,0.24,0.35,0.28,0.35,0.28,0.35,0.39,0.0,0.0,0.33,0.3,0.35,0.39,0.37,0.41,0.33,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.33,3.0
0.26,0.24,0.35,0.28,0.35,0.28,0.35,0.39,0.0,0.0,0.33,0.3,0.35,0.39,0.37,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.33,3.0
0.24,0.24,0.35,0.28,0.33,0.28,0.35,0.39,0.37,0.41,0.33,0.3,0.35,0.39,0.37,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.3,0.0,0.0,0.39,0.33,3.0
0.0,0.0,0.35,0.3,0.35,0.3,0.35,0.39,0.0,0.0,0.35,0.3,0.35,0.39,0.37,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.28,0.39,0.33,3.0
0.24,0.24,0.35,0.28,0.33,0.28,0.35,0.39,0.0,0.0,0.33,0.3,0.35,0.39,0.37,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.33,0.0,0.0,0.39,0.33,3.0
0.26,0.24,0.35,0.28,0.35,0.28,0.35,0.39,0.0,0.0,0.33,0.3,0.35,0.39,0.37,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.33,3.0
0.24,0.24,0.35,0.28,0.35,0.28,0.35,0.39,0.37,0.41,0.33,0.3,0.35,0.39,0.37,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.33,3.0
0.24,0.24,0.35,0.28,0.33,0.28,0.35,0.39,0.0,0.0,0.33,0.3,0.35,0.39,0.37,0.41,0.33,0.28,0.0,0.0,0.0,0.0,0.33,0.26,0.39,0.3,0.0,0.0,0.3,0.28,3.0
0.24,0.24,0.35,0.28,0.35,0.28,0.35,0.39,0.37,0.41,0.33,0.3,0.35,0.39,0.37,0.41,0.0,0.0,0.48,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.33,3.0
0.24,0.24,0.35,0.3,0.35,0.28,0.35,0.39,0.37,0.41,0.33,0.3,0.35,0.39,0.37,0.41,0.35,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.33,0.0,0.0,0.39,0.33,3.0
0.24,0.24,0.35,0.28,0.33,0.28,0.35,0.39,0.37,0.41,0.33,0.3,0.35,0.39,0.37,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.33,3.0
0.24,0.24,0.35,0.28,0.33,0.28,0.48,0.28,0.0,0.0,0.33,0.3,0.35,0.39,0.37,0.41,0.35,0.26,0.48,0.28,0.0,0.0,0.0,0.0,0.41,0.3,0.0,0.0,0.37,0.28,3.0
0.24,0.24,0.35,0.28,0.35,0.28,0.35,0.39,0.37,0.41,0.33,0.3,0.35,0.39,0.37,0.41,0.35,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.33,0.0,0.0,0.39,0.33,3.0
0.24,0.24,0.35,0.28,0.35,0.28,0.35,0.39,0.37,0.41,0.33,0.3,0.35,0.39,0.37,0.41,0.35,0.28,0.39,0.3,0.0,0.0,0.33,0.28,0.41,0.33,0.0,0.0,0.39,0.33,3.0
0.0,0.0,0.35,0.28,0.35,0.28,0.35,0.39,0.37,0.43,0.33,0.3,0.35,0.39,0.37,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.33,3.0
0.24,0.24,0.35,0.3,0.33,0.28,0.35,0.39,0.37,0.41,0.33,0.3,0.35,0.39,0.37,0.41,0.0,0.0,0.48,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.33,3.0
0.24,0.24,0.35,0.28,0.35,0.28,0.35,0.39,0.37,0.41,0.33,0.3,0.35,0.39,0.37,0.41,0.35,0.28,0.0,0.0,0.0,0.0,0.33,0.28,0.0,0.0,0.0,0.0,0.39,0.33,3.0
0.24,0.26,0.35,0.28,0.33,0.3,0.35,0.37,0.0,0.0,0.33,0.3,0.35,0.39,0.37,0.41,0.35,0.26,0.39,0.33,0.0,0.0,0.33,0.28,0.41,0.33,0.0,0.0,0.37,0.3,3.0
0.24,0.24,0.35,0.28,0.33,0.28,0.35,0.39,0.0,0.0,0.33,0.3,0.35,0.39,0.37,0.41,0.33,0.28,0.39,0.3,0.0,0.0,0.0,0.0,0.41,0.33,0.0,0.0,0.39,0.33,3.0
0.24,0.26,0.35,0.28,0.33,0.28,0.35,0.39,0.39,0.41,0.33,0.3,0.35,0.39,0.37,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.33,3.0
0.24,0.24,0.35,0.28,0.35,0.28,0.35,0.39,0.37,0.41,0.33,0.3,0.35,0.39,0.37,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.33,3.0
0.24,0.24,0.35,0.28,0.33,0.28,0.35,0.39,0.0,0.0,0.33,0.3,0.35,0.39,0.37,0.41,0.35,0.26,0.0,0.0,0.0,0.0,0.33,0.28,0.41,0.3,0.0,0.0,0.39,0.33,3.0
0.24,0.24,0.35,0.28,0.33,0.28,0.35,0.37,0.0,0.0,0.33,0.3,0.35,0.39,0.37,0.41,0.33,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.3,0.0,0.0,0.39,0.33,3.0
0.26,0.26,0.35,0.28,0.35,0.28,0.35,0.39,0.0,0.0,0.33,0.3,0.35,0.39,0.37,0.41,0.35,0.26,0.39,0.33,0.0,0.0,0.33,0.28,0.41,0.33,0.0,0.0,0.33,0.28,3.0
0.24,0.24,0.35,0.3,0.33,0.28,0.35,0.39,0.39,0.41,0.35,0.3,0.35,0.39,0.37,0.43,0.33,0.28,0.0,0.0,0.0,0.0,0.33,0.28,0.0,0.0,0.0,0.0,0.3,0.28,3.0
0.24,0.24,0.35,0.28,0.33,0.3,0.35,0.39,0.39,0.41,0.33,0.3,0.35,0.39,0.37,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.33,3.0
0.24,0.24,0.35,0.28,0.35,0.3,0.35,0.39,0.0,0.0,0.33,0.3,0.35,0.39,0.37,0.41,0.35,0.26,0.48,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.33,3.0
0.0,0.0,0.35,0.28,0.33,0.28,0.35,0.39,0.37,0.43,0.33,0.3,0.35,0.39,0.37,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.33,3.0
0.0,0.0,0.35,0.28,0.33,0.28,0.35,0.39,0.0,0.0,0.35,0.3,0.35,0.39,0.37,0.41,0.33,0.28,0.0,0.0,0.0,0.0,0.3,0.28,0.39,0.3,0.0,0.0,0.3,0.26,3.0
0.24,0.24,0.35,0.3,0.35,0.28,0.35,0.39,0.37,0.43,0.33,0.3,0.35,0.39,0.37,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.28,0.39,0.35,3.0
0.35,0.22,0.35,0.28,0.33,0.28,0.0,0.0,0.0,0.0,0.33,0.3,0.35,0.39,0.37,0.41,0.33,0.28,0.0,0.0,0.0,0.0,0.3,0.26,0.41,0.33,0.0,0.0,0.28,0.26,3.0
0.24,0.24,0.35,0.3,0.35,0.28,0.35,0.39,0.0,0.0,0.33,0.3,0.35,0.39,0.37,0.43,0.35,0.26,0.39,0.33,0.0,0.0,0.33,0.26,0.41,0.33,0.35,0.3,0.33,0.28,3.0
0.24,0.24,0.33,0.28,0.3,0.26,0.0,0.0,0.0,0.0,0.35,0.3,0.35,0.39,0.37,0.41,0.33,0.28,0.0,0.0,0.0,0.0,0.33,0.28,0.41,0.33,0.0,0.0,0.3,0.28,3.0
0.26,0.24,0.35,0.3,0.35,0.28,0.46,0.26,0.43,0.26,0.33,0.3,0.35,0.39,0.37,0.41,0.33,0.26,0.0,0.0,0.0,0.0,0.3,0.26,0.41,0.33,0.35,0.3,0.3,0.26,3.0
0.26,0.24,0.35,0.28,0.33,0.28,0.35,0.39,0.0,0.0,0.35,0.3,0.35,0.39,0.37,0.41,0.33,0.26,0.39,0.33,0.0,0.0,0.33,0.28,0.41,0.33,0.35,0.3,0.3,0.28,3.0
0.26,0.24,0.35,0.28,0.35,0.3,0.41,0.35,0.39,0.35,0.33,0.3,0.35,0.39,0.37,0.41,0.37,0.26,0.39,0.33,0.37,0.24,0.33,0.24,0.41,0.33,0.0,0.0,0.37,0.28,3.0
